utc_timestamp,BE,CH,DE,ES,IE,IT,GB
2023-01-01T00:00:00Z,-2000.0,-1780.5333333333333,-10600.0,-7178.76,1400.0,-2220.8026755852843,7113.857142857143
2023-01-01T01:00:00Z,-2000.0,-1496.0,-10600.0,-10200.0,1400.0,-2014.1360089186176,8085.0
2023-01-01T02:00:00Z,-2000.0,-3275.8,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-01T03:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-01T04:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-01T05:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-01T06:00:00Z,-2000.0,-3097.6,-10600.0,-10200.0,1400.0,-3100.0,7981.285714285714
2023-01-01T07:00:00Z,-2000.0,-3132.0666666666666,-10600.0,-10200.0,1400.0,-3100.0,-2886.714285714286
2023-01-01T08:00:00Z,-2000.0,-1460.0666666666666,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-01T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-01T16:00:00Z,-2000.0,-1972.6666666666663,-10600.0,5049.0,1400.0,-3100.0,-8800.0
2023-01-01T17:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,-116.81159420289856,-8800.0
2023-01-01T18:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,-186.6220735785953,-8800.0
2023-01-01T19:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,-76.72240802675586,-8800.0
2023-01-01T20:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,-50.457079152731325,-8800.0
2023-01-01T21:00:00Z,-2000.0,35.93333333333333,-10600.0,-10200.0,1400.0,-0.0,-8800.0
2023-01-01T22:00:00Z,-2000.0,468.6,-10600.0,-10200.0,1400.0,-0.0,-8800.0
2023-01-01T23:00:00Z,-2000.0,1055.2666666666669,-10600.0,-10200.0,1400.0,-0.0,-6120.714285714285
2023-01-02T00:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,-64.97212931995541,-776.2857142857142
2023-01-02T01:00:00Z,-2000.0,-137.86666666666665,-10600.0,-10200.0,1400.0,-3100.0,2948.0
2023-01-02T02:00:00Z,-2000.0,-1383.0666666666666,-10600.0,-10200.0,1400.0,-3100.0,8407.142857142857
2023-01-02T03:00:00Z,-2000.0,-2138.4,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-02T04:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-02T05:00:00Z,-2000.0,-3165.0666666666666,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-02T06:00:00Z,-2000.0,-3265.5333333333333,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-02T07:00:00Z,-2000.0,-3271.4,-10600.0,-10200.0,1400.0,-3100.0,8594.142857142857
2023-01-02T08:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,-0.0,-2038.142857142857
2023-01-02T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-02T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-02T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-02T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-02T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-02T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-02T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-02T16:00:00Z,-2000.0,-3071.933333333333,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-02T17:00:00Z,-2000.0,-3074.8666666666663,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-02T18:00:00Z,-2000.0,-3074.133333333333,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-02T19:00:00Z,-2000.0,-2997.133333333333,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-02T20:00:00Z,-2000.0,-2788.133333333333,-10600.0,-10200.0,1400.0,-3100.0,-8800.0
2023-01-02T21:00:00Z,-2000.0,-2708.933333333333,-10600.0,-10200.0,1400.0,-3100.0,-3771.428571428572
2023-01-02T22:00:00Z,-2000.0,-3034.5333333333333,-10600.0,-10200.0,1400.0,-3100.0,8556.42857142857
2023-01-02T23:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,1667.2857142857142
2023-01-03T00:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,-5962.0
2023-01-03T01:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,312.0,-3100.0,-8800.0
2023-01-03T02:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T03:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T04:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T05:00:00Z,-2000.0,-3286.0666666666666,-10600.0,-10200.0,-362.0,-3100.0,-751.1428571428571
2023-01-03T06:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-0.0,-3100.0,-0.0
2023-01-03T07:00:00Z,-2000.0,-3299.9999999999995,-9665.875,-10200.0,-992.0,-3100.0,-0.0
2023-01-03T08:00:00Z,-2000.0,-3082.2,-8345.291666666668,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T16:00:00Z,-2000.0,74.06666666666666,10600.0,-7162.4400000000005,-1400.0,-3100.0,-8800.0
2023-01-03T17:00:00Z,-2000.0,1613.3333333333333,10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T18:00:00Z,-2000.0,1613.3333333333333,10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T19:00:00Z,-2000.0,1613.3333333333333,10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T20:00:00Z,-2000.0,1613.3333333333333,10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-03T21:00:00Z,-1757.2093023255811,1613.3333333333333,10600.0,-10200.0,-1400.0,-2253.979933110368,-0.0
2023-01-03T22:00:00Z,-706.046511627907,1613.3333333333333,10600.0,-10200.0,-1400.0,-2567.7814938684505,8800.0
2023-01-03T23:00:00Z,0.0,0.0,10600.0,-10200.0,-1400.0,-2108.829431438128,8800.0
2023-01-04T00:00:00Z,-112.55813953488372,0.0,10600.0,-10200.0,-1400.0,-3100.0,8800.0
2023-01-04T01:00:00Z,-840.4651162790698,423.8666666666666,10600.0,-10200.0,-1400.0,-3068.2051282051284,8800.0
2023-01-04T02:00:00Z,-1463.2558139534883,388.6666666666666,10600.0,-10200.0,-1400.0,-2862.920847268673,8800.0
2023-01-04T03:00:00Z,-1487.906976744186,398.2,10600.0,-10200.0,-1400.0,-2949.319955406912,8800.0
2023-01-04T04:00:00Z,-660.0,355.66666666666663,10600.0,-10200.0,-1400.0,-3100.0,8800.0
2023-01-04T05:00:00Z,-119.06976744186046,424.6,10600.0,-5999.64,-1400.0,-3100.0,8800.0
2023-01-04T06:00:00Z,-251.1627906976744,1320.7333333333331,10600.0,-3973.92,-1400.0,-3100.0,8800.0
2023-01-04T07:00:00Z,-331.16279069767444,1222.4666666666665,10600.0,-7335.84,-1400.0,-2424.704570791527,8800.0
2023-01-04T08:00:00Z,-1393.0232558139537,1613.3333333333333,10600.0,-10200.0,-1400.0,1439.7547380156077,5929.0
2023-01-04T09:00:00Z,-2000.0,0.0,1788.7500000000002,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T10:00:00Z,-2000.0,-372.5333333333333,-3736.500000000001,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T11:00:00Z,-2000.0,-732.5999999999999,-10562.458333333334,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T12:00:00Z,-2000.0,-392.3333333333333,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T13:00:00Z,-2000.0,-420.2,-10560.25,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T14:00:00Z,-2000.0,-805.1999999999999,-10600.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T15:00:00Z,-2000.0,-1831.1333333333328,0.0,-10200.0,-1400.0,-3100.0,-8800.0
2023-01-04T16:00:00Z,-1705.1162790697674,1613.3333333333333,10600.0,-2550.0,-0.0,-3100.0,-2110.428571428572
2023-01-04T17:00:00Z,-1735.3488372093022,1613.3333333333333,10600.0,-10200.0,-0.0,-3100.0,-5118.142857142857
2023-01-04T18:00:00Z,-1709.7674418604652,1613.3333333333333,10600.0,-10200.0,-0.0,-3100.0,-6518.285714285714
2023-01-04T19:00:00Z,-1658.139534883721,1613.3333333333333,10600.0,-10200.0,-0.0,-3100.0,-2820.714285714286
2023-01-04T20:00:00Z,-1086.5116279069766,1613.3333333333333,10600.0,-10200.0,-0.0,-3100.0,-55.0
2023-01-04T21:00:00Z,0.0,1613.3333333333333,10600.0,-10200.0,-0.0,-3100.0,5580.142857142857
2023-01-04T22:00:00Z,0.0,1613.3333333333333,10600.0,-10200.0,-0.0,-3100.0,8800.0
2023-01-04T23:00:00Z,746.046511627907,1613.3333333333333,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T00:00:00Z,561.8604651162791,1613.3333333333333,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T01:00:00Z,0.0,940.8666666666666,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T02:00:00Z,-412.5581395348837,954.8,10600.0,-10200.0,1248.0,-3100.0,8800.0
2023-01-05T03:00:00Z,-1315.3488372093022,1016.4,10600.0,-10200.0,1236.0,-3100.0,8800.0
2023-01-05T04:00:00Z,-1323.2558139534883,723.8,10600.0,-10200.0,1246.0,-3100.0,8800.0
2023-01-05T05:00:00Z,-50.69767441860465,336.6,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T06:00:00Z,-263.2558139534884,1613.3333333333333,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T07:00:00Z,-664.6511627906976,1613.3333333333333,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T08:00:00Z,-1732.5581395348836,0.0,10600.0,-10200.0,1042.0,-3100.0,8471.571428571428
2023-01-05T09:00:00Z,-1969.3023255813955,-3245.733333333333,-10427.75,-10200.0,522.0,-3100.0,1525.857142857143
2023-01-05T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-5049.0
2023-01-05T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-7602.571428571428
2023-01-05T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-7929.428571428572
2023-01-05T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-7860.285714285714
2023-01-05T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-7109.142857142857
2023-01-05T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,-66.0
2023-01-05T16:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-954.72,1400.0,-3100.0,3032.8571428571427
2023-01-05T17:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,985.2857142857142
2023-01-05T18:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,1045.0
2023-01-05T19:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,5880.285714285714
2023-01-05T20:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T21:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T22:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-05T23:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,8800.0
2023-01-06T00:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,8778.0
2023-01-06T01:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,6986.571428571428
2023-01-06T02:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,5611.571428571428
2023-01-06T03:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,5082.0
2023-01-06T04:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,5437.142857142857
2023-01-06T05:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,8800.0
2023-01-06T06:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,-1400.0,-3100.0,8800.0
2023-01-06T07:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-1303.56,-1400.0,-3100.0,-0.0
2023-01-06T08:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-5168.428571428572
2023-01-06T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-8800.0
2023-01-06T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-8800.0
2023-01-06T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,830.28,-1400.0,-3100.0,-8800.0
2023-01-06T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,1507.56,-1400.0,-3100.0,-8800.0
2023-01-06T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-8800.0
2023-01-06T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-8800.0
2023-01-06T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-8800.0
2023-01-06T16:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-06T17:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-06T18:00:00Z,-2000.0,-3299.9999999999995,-10600.0,9190.2,-1400.0,-3100.0,-8800.0
2023-01-06T19:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-06T20:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-5999.714285714285
2023-01-06T21:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-582.0,-3100.0,6051.571428571428
2023-01-06T22:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-0.0,-3100.0,8800.0
2023-01-06T23:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,8800.0
2023-01-07T00:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,8800.0
2023-01-07T01:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,2666.714285714286
2023-01-07T02:00:00Z,-2000.0,-3299.9999999999995,-10600.0,8374.2,-1400.0,-3100.0,968.0
2023-01-07T03:00:00Z,-2000.0,-3299.9999999999995,-10600.0,2352.12,-1400.0,-3100.0,-0.0
2023-01-07T04:00:00Z,-2000.0,-3299.9999999999995,-10600.0,1474.92,-1400.0,-3100.0,-0.0
2023-01-07T05:00:00Z,-2000.0,-3299.9999999999995,-10600.0,4753.2,-1400.0,-3100.0,-0.0
2023-01-07T06:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-6889.142857142857
2023-01-07T07:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-7484.714285714285
2023-01-07T08:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,928.2,-1400.0,-3100.0,-8800.0
2023-01-07T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-1400.0,-3100.0,-8800.0
2023-01-07T16:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T17:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T18:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1400.0,-3100.0,-8800.0
2023-01-07T19:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,-1312.0,-3100.0,-8800.0
2023-01-07T20:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,378.0,-3100.0,-5146.428571428572
2023-01-07T21:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,1400.0,-3100.0,58.14285714285714
2023-01-07T22:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,1400.0,-3100.0,7360.571428571428
2023-01-07T23:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,1400.0,-3100.0,8800.0
2023-01-08T00:00:00Z,-2000.0,-3299.9999999999995,-10600.0,10200.0,1400.0,-3100.0,2343.0
2023-01-08T01:00:00Z,-2000.0,-3299.9999999999995,-10600.0,4704.24,1400.0,-3100.0,-0.0
2023-01-08T02:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,1400.0,-3100.0,-0.0
2023-01-08T03:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,1400.0,-3100.0,-0.0
2023-01-08T04:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,1400.0,-3100.0,37.71428571428572
2023-01-08T05:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-2317.44,1400.0,-3100.0,8800.0
2023-01-08T06:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,1400.0,-3100.0,2743.714285714286
2023-01-08T07:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-6595.32,1400.0,-3100.0,8800.0
2023-01-08T08:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-1746.24,1400.0,-3100.0,-0.0
2023-01-08T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,1264.0,-3100.0,-8800.0
2023-01-08T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-0.0,-3100.0,-8800.0
2023-01-08T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-0.0,-3100.0,-8800.0
2023-01-08T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-0.0,-3100.0,-8800.0
2023-01-08T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-0.0,-3100.0,-8800.0
2023-01-08T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,0.0,-0.0,-3100.0,-8800.0
2023-01-08T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-1711.56,-0.0,-3100.0,-8800.0
2023-01-08T16:00:00Z,-2000.0,-3299.9999999999995,-10600.0,222.36,1400.0,-3100.0,-78.57142857142857
2023-01-08T17:00:00Z,-2000.0,0.0,0.0,-10200.0,1400.0,-3100.0,4701.714285714285
2023-01-08T18:00:00Z,-2000.0,0.0,0.0,-10200.0,1400.0,-3100.0,639.5714285714286
2023-01-08T19:00:00Z,-2000.0,0.0,0.0,-10200.0,1400.0,-3100.0,6413.0
2023-01-08T20:00:00Z,-1918.139534883721,0.0,488.0416666666667,-10200.0,1400.0,-2743.344481605351,8800.0
2023-01-08T21:00:00Z,-472.5581395348837,0.0,10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-08T22:00:00Z,-81.3953488372093,1613.3333333333333,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-08T23:00:00Z,-1533.0232558139537,1119.8,10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-09T00:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,1336.0758082497214,8800.0
2023-01-09T01:00:00Z,-2000.0,-401.8666666666666,-10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-09T02:00:00Z,-2000.0,-593.2666666666667,-10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-09T03:00:00Z,-2000.0,-846.2666666666667,-10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-09T04:00:00Z,-2000.0,-239.8,-10600.0,-10200.0,1400.0,-126.48829431438128,8800.0
2023-01-09T05:00:00Z,-2000.0,458.3333333333333,-10600.0,-10200.0,1400.0,1280.089186176143,8800.0
2023-01-09T06:00:00Z,-2000.0,352.0,-10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-09T07:00:00Z,-2000.0,296.26666666666665,-10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-09T08:00:00Z,-2000.0,1573.7333333333331,-10600.0,-10200.0,1400.0,1492.9765886287626,1554.142857142857
2023-01-09T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,-2091.5714285714284
2023-01-09T10:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-2955.96,1400.0,-3100.0,-2849.0
2023-01-09T11:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-424.32,1400.0,-3100.0,-7733.0
2023-01-09T12:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-446.76,1400.0,-3100.0,-8369.42857142857
2023-01-09T13:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-389.64,1400.0,-3100.0,-7175.142857142857
2023-01-09T14:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-346.8,1400.0,-3100.0,-2137.142857142857
2023-01-09T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-155.04,1400.0,-3100.0,-1360.857142857143
2023-01-09T16:00:00Z,-2000.0,-415.06666666666666,-10600.0,3798.48,1400.0,-688.428093645485,8800.0
2023-01-09T17:00:00Z,-2000.0,1613.3333333333333,-10600.0,-10187.76,1400.0,1492.9765886287626,8800.0
2023-01-09T18:00:00Z,-2000.0,-24.93333333333333,-10600.0,-10200.0,1400.0,-0.0,8800.0
2023-01-09T19:00:00Z,-2000.0,0.0,-10600.0,-10200.0,1400.0,1269.0301003344482,8800.0
2023-01-09T20:00:00Z,-2000.0,1613.3333333333333,-10600.0,-9951.12,1400.0,1492.9765886287626,8800.0
2023-01-09T21:00:00Z,-2000.0,1613.3333333333333,-10600.0,-9410.52,1400.0,1492.9765886287626,8800.0
2023-01-09T22:00:00Z,-2000.0,1613.3333333333333,-10600.0,-9384.0,1400.0,1492.9765886287626,8800.0
2023-01-09T23:00:00Z,-2000.0,1613.3333333333333,-10600.0,-9840.96,1400.0,1492.9765886287626,8800.0
2023-01-10T00:00:00Z,-2000.0,1613.3333333333333,-10600.0,-8308.92,1400.0,1492.9765886287626,8800.0
2023-01-10T01:00:00Z,-2000.0,1350.0666666666666,-10600.0,-9851.16,1400.0,1492.9765886287626,8800.0
2023-01-10T02:00:00Z,-2000.0,1317.8,-10600.0,-9926.64,1400.0,1492.9765886287626,8800.0
2023-01-10T03:00:00Z,-2000.0,1327.3333333333333,-10600.0,-10200.0,1400.0,1492.9765886287626,8800.0
2023-01-10T04:00:00Z,-2000.0,1278.9333333333332,-10600.0,-10200.0,1400.0,1492.9765886287626,8800.0
2023-01-10T05:00:00Z,-2000.0,1420.4666666666665,-10600.0,-9869.52,1400.0,1492.9765886287626,8800.0
2023-01-10T06:00:00Z,-2000.0,1475.4666666666665,-10600.0,-9685.92,1400.0,1492.9765886287626,8800.0
2023-01-10T07:00:00Z,-2000.0,1426.3333333333333,-10600.0,-9732.84,1400.0,1492.9765886287626,8800.0
2023-01-10T08:00:00Z,-2000.0,1413.1333333333332,-10600.0,-10140.84,1400.0,1492.9765886287626,8800.0
2023-01-10T09:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-10T10:00:00Z,-346.9767441860465,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-10T11:00:00Z,0.0,-3299.9999999999995,-10600.0,-4651.2,1400.0,-3100.0,8800.0
2023-01-10T12:00:00Z,24.65116279069768,-3299.9999999999995,-10600.0,0.0,1400.0,-3100.0,8800.0
2023-01-10T13:00:00Z,0.0,-3299.9999999999995,-10600.0,0.0,1400.0,-3100.0,8800.0
2023-01-10T14:00:00Z,-880.9302325581396,-3299.9999999999995,-10600.0,-5916.0,1400.0,-3100.0,8800.0
2023-01-10T15:00:00Z,-2000.0,-3299.9999999999995,-10600.0,-10200.0,1400.0,-3100.0,8800.0
2023-01-10T16:00:00Z,-1768.3720930232555,-866.8,0.0,5883.36,1400.0,-3100.0,8800.0
